neg,neu,pos,compound,line
0.0,1.0,0.0,0.0,"the buttons on the phone are small, even for my small fingertips, but you get used to them rather quickly."
0.0,1.0,0.0,0.0,"the menu options are uncreative, as you can't see a full screen of menu items to pick from; you have to scroll up and down to find what you're looking for (yes, this is minor, but not when you're trying to keep your eye on the road!)."
0.364,0.636,0.0,-0.3167,more downside to this phone?
0.0,1.0,0.0,0.0,the volume.
0.0,0.775,0.225,0.5187,oh my goodness --  i have excellent hearing but the volume level on this phone is especially quiet.
0.144,0.856,0.0,-0.2942,forget talking on it in public -- you just can't hear the other person!
0.0,0.678,0.322,0.5859,"on the up-side, the phone has amazing battery life."
0.0,0.881,0.119,0.1901,"i do like this phone overall (would give it a 3.5), but unforutnately, i am returning it."
0.0,0.678,0.322,0.2263,i was surprised by t-mobile's service.
0.271,0.729,0.0,-0.7351,"i assumed they had exceptional service, but their reception in my area (los angeles) is horrendous."
0.0,1.0,0.0,0.0,reason?
0.0,1.0,0.0,0.0,they piggy-back on cingular's service.
0.0,1.0,0.0,0.0,"also, their t-zones, although cheap ($ 4.99 / mo."
0.0,1.0,0.0,0.0,) never works.
0.0,0.898,0.102,0.3612,"since i received the phone, i spent countless hours on the phone with customer service reps who promised t-zones would work "" in 24 hours ""."
0.0,1.0,0.0,0.0,"i must have heard this about a dozen times over the span of 2 weeks, when t-zones never worked."
0.0,1.0,0.0,0.0,24 hours?
0.0,1.0,0.0,0.0,by what time standards -- martian?
0.0,1.0,0.0,0.0,"apparently, t-mobile is heavily back-logged and can't keep up with demands."
0.091,0.909,0.0,-0.2263,"also, they'd forgotten to add "" wap "" capability to my service (duh), so that took another 4-5 days of figuring out."
0.065,0.791,0.144,0.4005,"in all fairness, customer reps are very nice, and they (most of them) try hard to answer your questions."
0.114,0.789,0.097,-0.1624,"but they do have this annoying habit of asking you if they've answered all your questions, even if they didn't, to which they always seem to expect a "" yes "" answer from you."
0.0,0.925,0.075,0.1779,"i realize this is for quality assurance purposes, but i should have the right to say when my questions have not been answered (i.e."
0.0,1.0,0.0,0.0,"me:  "" when will my t-zones work?"""
0.329,0.671,0.0,-0.2411,"csr:  "" i'm not sure "".)."
0.0,0.375,0.625,0.6124,"umm, well, thanks for nothing."
0.094,0.906,0.0,-0.4019,"this one csr insisted on trying to get me to say that he'd answered all my questions (same interaction as i just described), and well...  that was annoying."
0.09,0.585,0.325,0.6605,"t-mobile is trying very hard, and again -- they do have pretty good csr's."
0.073,0.836,0.091,0.128,"however, the calls constantly drop in my area and i experince mega-static, to the point where i'd have to dial numbers 6-7 times to get a clear line."
0.524,0.476,0.0,-0.296,and no t-zones.
0.0,1.0,0.0,0.0,so what's the point?
0.198,0.707,0.095,-0.4416,"i'm staying with sprint, and though i fear that their csr isn't nearly as good as t-mobile's, the clarity of their reception is exceptional."
0.0,0.711,0.289,0.7269,i've bought the very expensive sanyo 5500/vm4500 -- which i love -- and i'm okay with my services.
0.0,1.0,0.0,0.0,guess all that glitters is not gold.
0.243,0.625,0.132,-0.3818,it was worth a shot -- too bad it didn't work out.
0.0,0.248,0.752,0.8439,hope someone else has better luck!
0.67,0.33,0.0,-0.7269,the phone refused to die.
0.0,0.921,0.079,0.3612,i bought one of these phones in kuwait to use with the mtc prepaid telephone service ez because i would be able to use it when i return to the states with t-mobile.
0.0,1.0,0.0,0.0,recently i accidently washed my telephone with my laundry through two complete 18 minute wash cycles of a washing machine.
0.074,0.873,0.052,-0.25,"disgusted with myself after i found the phone in the bottom of the washing machine, i was about to throw it away when one of my fellow soldiers asked if he could dry it out for me in an effort to revive the phone."
0.0,1.0,0.0,0.0,two days later the phone was returned to me in complete working order.
0.0,0.889,0.111,0.3612,"while i like the performance of the phone in every regard, i would buy another one solely upon the apparent indestructibility of it."
0.0,0.518,0.482,0.4201,i highly recommend a nokia 6610.
0.0,0.211,0.789,0.8176,best phone for free.
0.0,1.0,0.0,0.0,"i've had an assortment of cell phones over the years (motorola, sony ericsson, nokia etc.)"
0.0,0.741,0.259,0.6369,"and in my opinion, nokia has the best menus and promps hands down."
0.155,0.845,0.0,-0.296,no other color phone has the combination of features that the 6610 offers.
0.0,0.811,0.189,0.7027,"from the speakerphone that can be used up to 15 feet away with clarity, to the downloadable poly-graphic megatones that adds a personal touch to this nifty phone."
0.0,0.82,0.18,0.5574,"whether you're taking a brisk jog, waiting for a bus or just having lunch at the park, you'll be glad you had the fm radio."
0.0,0.808,0.192,0.2828,"wish it were a flip phone, but thats not a deal breaker!"
0.0,0.4,0.6,0.4588,glad to own.
0.0,1.0,0.0,0.0,i have had this phone for about 5 months.
0.0,0.556,0.444,0.5859,i treat the battery well and it has lasted.
0.0,1.0,0.0,0.0,"at my heaviest usage, i must recharge after 3 days."
0.0,1.0,0.0,0.0,it lasts about 5 days otherwise and has lasted up to 10 when i was making very few calls.
0.0,0.652,0.348,0.4939,signal strength will affect the battery life.
0.0,1.0,0.0,0.0,frequent signal searches eat up battery power.
0.0,0.711,0.289,0.8074,"i took great care of the screen, till i realized that the part that might get scratched is part of the cover."
0.0,1.0,0.0,0.0,i can replace that if the scratch is unbearable to look at.
0.194,0.806,0.0,-0.3412,the volume level of the phone is not all that good.
0.0,0.701,0.299,0.7496,"some of the higher pitched rings are very easy to hear, but not easy to listen to."
0.085,0.915,0.0,-0.1027,the more subtle tones that were included with the phone are hard to hear at times.
0.285,0.715,0.0,-0.1511,the vibration is not top.
0.122,0.878,0.0,-0.1689,"it is a teeny phone, so it is hard to put a big mechanism in."
0.0,0.851,0.149,0.4215,"i don't use the vibration, because it is often easier to hear it vibrate then to feel it."
0.0,1.0,0.0,0.0,vibration was not even listed as a feature when i purchased this.
0.614,0.386,0.0,-0.5809,so it was no loss.
0.0,0.75,0.25,0.4588,overall this has been my favorite phone that i have owned.
0.0,0.525,0.475,0.7992,"great battery life, perfect size, but a tid bit quieter than i would like."
0.0,0.707,0.293,0.4404,i do hope that they offer more faceplate options.
0.296,0.704,0.0,-0.2732,i am bored with the silver look.
0.0,0.0,1.0,0.3182,cool.
0.0,0.588,0.412,0.4215,it has a nice color screen.
0.0,1.0,0.0,0.0,it is small.
0.0,1.0,0.0,0.0,"radio is awsome, but it doesn't work unless you have the earpice in."
0.0,0.679,0.321,0.5824,"that is a major minus, but its not that bad."
0.0,0.33,0.67,0.7269,t-mobile was a pretty good server.
0.0,1.0,0.0,0.0,it has 2 games.
0.376,0.624,0.0,-0.3412,they are not wowable good.
0.0,0.633,0.367,0.4404,you have to buy better ones.
0.0,1.0,0.0,0.0,it also doesn't have voice activated dialing.
0.0,1.0,0.0,0.0,big minus!!
0.358,0.347,0.295,-0.1386,"great phone, but no warranty!"
0.189,0.674,0.138,-0.191,"this is a very nice phone, but there is no warranty on it."
0.0,0.805,0.195,0.1779,nokia will not cover phones bought from amazon.
0.148,0.808,0.045,-0.7053,we got two phones for the t-mobile family plan (indeed very easy to switch to the family plan) and one came with a broken headphone (can hear but cannot be heard) and one died today after less than two weeks of use.
0.0,0.694,0.306,0.5267,i'll see how much help i can get from amazon and report back.
0.0,1.0,0.0,0.0,menu flaws?
0.0,1.0,0.0,0.0,mine couldn't send text messages.
0.0,1.0,0.0,0.0,i upgraded to a 6610 at my local t-mobile store.
0.0,1.0,0.0,0.0,"when i got it home, i discovered that the menu options for sending messages via either text or email simply weren't there:  it defaulted to unchangeable email."
0.078,0.843,0.078,0.0,"so i spent half an hour on the phone with tech support, only to have the online tech person pull one off the shelf and tell me he had the same problem."
0.0,1.0,0.0,0.0,"i returned to the store, whereupon the clerk insisted that he could make it work; he couldn't."
0.13,0.71,0.16,0.128,"he spent another half hour on the phone with tech support, to no avail."
0.173,0.827,0.0,-0.3182,"so i had to give up and return it, having lost about 4 hours."
0.0,0.595,0.405,0.8807,"while i had the phone, the positive features were: good sound quality and an excellent fm phone and earpiece."
0.408,0.592,0.0,-0.7351,"negative: impossibly tiny and difficult to operate, barely visible, power button."
0.437,0.563,0.0,-0.4767,poor visibility on the keys.
0.0,1.0,0.0,0.0,you have to tilt the phone around to catch the light on them.
0.0,0.255,0.745,0.8684,great speakerphone and great reception!!
0.0,1.0,0.0,0.0,reccomend!
0.076,0.79,0.134,0.6597,"the title says it all...  the two biggest things is the excellent working speakerphone "" unlike the nokia 3650 "" and the superb reception nokia is known for in the gsm phones they make...  only con i can think of is no camera....  no big deal for the size..  this phone is a winner..."
0.0,0.0,1.0,0.5719,perfect.
0.0,0.588,0.412,0.6369,"anything this phone does, it does perfectly."
0.0,0.625,0.375,0.6369,"the speakerphone, the radio, all features work perfectly."
0.0,0.656,0.344,0.6962,the speakerphone:  this phone has a very cool and useful feature -- the speakerphone.
0.0,0.543,0.457,0.6369,as said before this works perfectly.
0.126,0.874,0.0,-0.3818,you can adjust the volume to be heard anywhere or so that it doesn't make that big of a disturbance.
0.0,0.741,0.259,0.6369,the person on the other end of the call can hear you perfectly.
0.0,0.781,0.219,0.6369,you can be up to about 3 feet away from it and it will still work perfectly.
0.078,0.922,0.0,-0.296,"only one complaint about the speakerphone, you can only activate the speakerphone feature once the person you are calling answers the phone, not while it is ringing."
0.0,1.0,0.0,0.0,the radio:  this phone is one of the few phones that have an fm radio tuner built in.
0.079,0.684,0.237,0.8042,"this radio receives fairly decent reception but not nearly as good as a normal radio, but as long as the stations are coming in clearly the phone's radio should work perfectly."
0.0,0.909,0.091,0.4927,"tri-band:  one highly beneficial feature of this phone (at least to me) is that it can be used anywhere in the world except a few countries that do not use gsm, a few in asia."
0.0,0.769,0.231,0.6003,i bought this phone for my trip to south africa and it worked almost perfectly.
0.252,0.748,0.0,-0.4019,the only problem i had was a small glitch with t-mobile.
0.0,1.0,0.0,0.0,anywhere i went in south africa this phone received full bar reception.
0.0,0.865,0.135,0.3612,"if it worked like that in south africa, i imagine it would just work without a hitch in europe."
0.0,0.826,0.174,0.7096,sold in other parts of the world:  another benefit of this phone is that it is truly an international phone; the 6610 is sold in almost everywhere in the world.
0.18,0.607,0.213,0.1911,this means that there is a good chance that this phone will not break easily like typical american phones.
0.0,1.0,0.0,0.0,"or on the rare occasion it does you can bring it into any t-mobile store, which are located in many countries in europe."
0.0,0.781,0.219,0.6522,i cannot stress enough how big of a benefit it is to have a european phone and a european company providing your cell phone service.
0.0,1.0,0.0,0.0,"able to use service in another country:  if you decide to go to another country for an extended period of time, you can just buy a sim card from a service provider in that country."
0.0,0.874,0.126,0.1521,you would then have a phone number in that country and not have to pay for international roaming in that country.
0.076,0.924,0.0,-0.2263,"size and weight:  when you put this phone in your pocket you forget it is there; it is unbelievably small and oh, so light."
0.0,0.875,0.125,0.4588,"this is a benefit for many reasons; one being just for appearance, your pants won't be bulging with this phone in your pocket."
0.0,1.0,0.0,0.0,battery life:  the battery life on this phone is surreal.
0.0,0.633,0.367,0.4404,"it lasts, truly, 7 days on standby."
0.0,1.0,0.0,0.0,i've used the speakerphone for almost two hours once and the battery did not even go down one single bar.
0.0,0.808,0.192,0.5859,it is amazing that the battery lasts so long when the phone is so small and light.
0.0,0.849,0.151,0.4927,"this phone has many other features, ir,; just to name one, the features above i view as the most beneficial."
0.11,0.89,0.0,-0.6082,"the phone has a few minor inconveniences, but only because it lacks those features, bluetooth and high spend internet, but there are very few problems with things that you expected this phone to do."
0.0,0.589,0.411,0.4201,"overall, i highly recommend this phone."
0.0,0.709,0.291,0.5719,it is a perfect phone in such a small and appealing package.
0.0,0.611,0.389,0.4902,so far i am more than pleased.
0.0,0.716,0.284,0.8288,i love the pros and cons reviews so here ya go:  pros:  size - extremely small and convenient will fit in your pocket and not bother you.
0.068,0.613,0.319,0.831,"sound - excellent polyphonic ringing tones are very nice (check cons) it also doubles as a radio, which is a nice feature when you are bored."
0.0,0.582,0.418,0.7845,speakerphone - loud and clear has some nice extra features like currency converter and a stopwatch.
0.0,0.648,0.352,0.765,"surfing the web on it is nice as well, i just wish there were more wap pages available."
0.203,0.797,0.0,-0.6249,"cons:  ring tones only come with crazy songs and annoying rings, there is only one ring that sounds close to a regular ring."
0.0,0.914,0.086,0.1779,the screen is easily scratched but if you have the warranty you should be able to swap it out.
0.136,0.864,0.0,-0.4576,games kind of stink and you cant download them you have to get the link cable to get additional games.
0.0,0.196,0.804,0.6249,great buy.
0.0,0.651,0.349,0.8807,nice little phone... light compact..  great features..  buttons do seem a little sticky tho.. and the hands free kits ' connector might be a problem..
0.0,1.0,0.0,0.0,it works... as a phone!
0.051,0.742,0.206,0.6542,"perhaps there is a tone of irony in the title of my review, but i actually mean it in earnest."
0.159,0.667,0.174,0.0772,after having had my heart broken by a sexy piece of hardware that simply wouldn't perform.
0.0,0.717,0.283,0.5499,"i replaced it with this not-quite-so-dazzling, but definitely more functional device."
0.0,0.882,0.118,0.6124,"although the nokia 6610 is a little short on the features department, it is an outstanding piece of hardware for doing what it was primarily meant to do: to be a wireless telephone."
0.0,1.0,0.0,0.0,the reception and sound quality are top-notch.
0.0,1.0,0.0,0.0,"i can routinely talk on the phone in my house in the suburbs, which is an unaccustomed luxury, even with t-mobile service."
0.0,0.762,0.238,0.3612,i like the size and weight of this little critter.
0.125,0.875,0.0,-0.3749,"i am able to carry it close to my body, in places where other phones are not so easily concealed."
0.05,0.876,0.074,0.1474,"the keys are close together, and the layout is a bit funky in relation to standard rectangular layout keypads, but it's not too weird."
0.083,0.917,0.0,-0.2263,"the fact that the "" 0 "" key is the space key for text input is a bit confusing, as many phones use the "" # "" key instead."
0.0,0.652,0.348,0.395,but that's not an insurmoutable obstacle.
0.0,0.538,0.462,0.8225,"the screen is bright, easy to see in the daylight, with nice colors."
0.0,0.744,0.256,0.4754,it receives very nice mms pictures from other gsm phones.
0.161,0.839,0.0,-0.2748,there are some features in the user interface that i find a little inconvenient.
0.0,0.967,0.033,0.0772,"the menu options appear one at a time, taking up the whole screen, and one has to scroll down one by one, or have memorized where they are in the menu order, to select them by using the number keypad."
0.0,1.0,0.0,0.0,thumbs down on that one.
0.0,1.0,0.0,0.0,the vibrate setting is loud!
0.115,0.699,0.186,0.2755,"so loud, really, that it doesn't work terribly well as a silent ringer option."
0.083,0.841,0.075,0.1531,"but, then again, the ringer can be so loud that i heard it ringing inside my office, when i was already out on the street...  which was a good thing, because i realized i had forgotten my phone...  other things that i miss are voice-activated dialing and a standard 2.5 mm headset jack."
0.102,0.679,0.219,0.8922,"i'd like a camera phone, but i'd rather have a phone than a toy that takes pictures but makes no calls...  pros:  - light, compact design  - solid, high-quality construction  - well-backlit keypad  - outstanding signal reception  - excellent sound quality  - bright, visible screen  - speakerphone  - very long-lasting battery life  cons:  - some features in the user interface  - no voice activated dialing (what were they thinking  - no option for caller-id pictures or individualized ringtones."
0.423,0.577,0.0,-0.296, - no propietary headset jack
0.459,0.541,0.0,-0.5267,this bumpy is wicked groovy.
0.184,0.6,0.216,0.1901,i thought it would be haggard but when i be gotted this junky i was mad happy and stuff.
0.0,0.562,0.438,0.5994,this junky is super duper rad.
0.0,0.667,0.333,0.4588,it be my fav c-phone and stuff.
0.0,1.0,0.0,0.0,so go and buy dis sucka beefo it all be gone an stuffff.
0.0,1.0,0.0,0.0,aight den bumpy?
0.0,0.588,0.412,0.5423,word... peace in the east bruvah.
0.0,0.323,0.677,0.6369,i love this phone.
0.0,0.682,0.318,0.6369,one of the best cell phones i have ever used to-date.
0.0,0.615,0.385,0.3612,i like the speakphone function a lot.
0.0,1.0,0.0,0.0,it allows me to place the phone on the table while talking and working on my computer or other jobs.
0.0,0.687,0.313,0.4927,i am very pleased with its quality and durability.
0.0,0.667,0.333,0.3612,i like the automatic key lock function.
0.0,1.0,0.0,0.0,the phone is very light weight.
0.0,0.734,0.266,0.4404,the screen is bright and ring tones are unlimited.
0.0,0.635,0.365,0.3182,the fm radio is cool.
0.0,1.0,0.0,0.0,most of our emplyees use this model phone.
0.0,0.488,0.512,0.6369,best regards sadoun satellite sales
0.0,0.323,0.677,0.8555,best of the best mobile phone.
0.0,0.699,0.301,0.7841,"while going for a cellphone, i was fully determined to buy a nokia only as it is the best in cellphones."
0.0,0.767,0.233,0.8074,"after much survey of all the present handsets and recommendations from friends, i bought this nokia 6610.  and really this is the best phone one could have."
0.0,1.0,0.0,0.0,it has all the features one would need in a cellphone.
0.0,0.633,0.367,0.4404,"it is lightweight, sleek and attractive."
0.0,0.825,0.175,0.4902,"this phone is very user-friendly, easy to manipulate &amp;#38; very convenient to scroll in menu etc."
0.0,1.0,0.0,0.0,the time taken in shifting from one menu option to other is in microseconds only.
0.0,1.0,0.0,0.0,it has fm radio option and i can listen to music anytime.
0.286,0.714,0.0,-0.7783,"its speakerphone option allows us to do long talks conveniently, lying on bed &amp;#38; phone lying by your pillowside."
0.0,0.769,0.231,0.4588,it comes equipped with lot of wallpapers and polyphonic sweet tunes.
0.0,0.861,0.139,0.5267,only if we could get one camera in it..  it did have scored over all other competitors....  i am enjoying my phone a lot....
0.0,0.278,0.722,0.3802,cool phone!
0.0,0.8,0.2,0.3612,"like some other reviewers, i recieved this phone using t-mobiles upgrade program."
0.0,0.806,0.194,0.7227,"i had been comparing the 3650, 3560 and the 3595 but couldn't settle... then along came the 6610, which was perfect for me."
0.0,1.0,0.0,0.0,pros:  small size.
0.095,0.697,0.209,0.5106,i love the fact i can carry it in my shirt or pants pocket and forget about it.
0.0,0.723,0.277,0.3182,just make sure the keys are locked.
0.0,0.508,0.492,0.4404,color screen is good.
0.0,0.848,0.152,0.3612,it has lots of features such as the calendar which works like my outlook calendar.
0.198,0.802,0.0,-0.3535,the keys are laid out normal so there is no guessing.
0.0,0.673,0.327,0.7783,"navigating through the menus is super easy, especially if you have owned a previous model nokia phone."
0.0,0.849,0.151,0.4927,"battery life is very good, i use it every day and i have to charge it every 5 or 6 days or so."
0.0,1.0,0.0,0.0,cons:  not many.
0.129,0.871,0.0,-0.5106,"the volume key can be hard to press, but i think this may be by design rather than a flaw, perhaps to keep you from pressing it accidentally when you are in a call."
0.0,1.0,0.0,0.0,pc cable is too expensive... $ 50 for a usb cable?
0.0,0.0,1.0,0.3802,please!
0.0,0.708,0.292,0.5106,is this how nokia subsidizes their free pc software?
0.0,0.729,0.271,0.3832,slightly better than average phone in its class.
0.0,0.913,0.087,0.3182,first of all i have been a big nokia fan and have been upgrading my cell phones about once a year (right after the release contract is over).
0.0,0.8,0.2,0.5423,my last phone was a samsung s105 which imo is superior and cheaper to this phone.
0.0,0.828,0.172,0.6361,below is how i evaulate this phone with other t-mobile phones which i have borrowed from parents / friends:  sound quality:  the most important thing for me is sound quality.
0.146,0.662,0.192,0.1779,nokias have always had good sound quality and this is no exception.
0.0,0.898,0.102,0.3832,"i think the sound quality of this phone is slightly better than my samsung phone, the motorolla t720 series, and the sony ericsson t610 series."
0.0,0.849,0.151,0.6249,the loud speaker function on the 6610 is great because you don't need to put your phone right next to your ear to talk.
0.0,0.711,0.289,0.6461,overall design:  i like my phones to be small so i can fit it in my pockets.
0.0,1.0,0.0,0.0,of all these phones the motorolla and the sony ericsson phones are the smallest.
0.0,1.0,0.0,0.0,the 6610 is the actually the longest but they are all very small.
0.0,0.843,0.157,0.6705,as much as i like nokia phones the flip phones imo are much better because a) you wont scratch your screens / keys b) you dont need to lock your phone all the time to prevent accidently hitting the keys.
0.0,0.595,0.405,0.7579,ease of use:  how easy is it for me to get to a certain menu?
0.0,0.564,0.436,0.4754,that is a very nice feature.
0.0,0.823,0.177,0.4215,"the 6610 is still easier to use than the other two phones (t610, t720i)."
0.0,1.0,0.0,0.0,"the sony ericsson phone (t610) has the most whistles and bells, but is also the hardest to use."
0.0,1.0,0.0,0.0,"battery:  the nokia, samsung and the sony phones can all last for 3 days provided you don't talk too much."
0.149,0.851,0.0,-0.5423,the motorolla phone have a horrible battery which lasts about a day (although i heard that the motorolla t722i has a much longer battery life).
0.0,1.0,0.0,0.0,features:  the t610 has the most functionality hands down.
0.0,0.795,0.205,0.4754,personally i found the integrated digital camera of the t610 to be very nice.
0.0,1.0,0.0,0.0,"the t610 can also compose music, a feature which most won't use."
0.256,0.744,0.0,-0.4754,the 6610 has the radio function which is utterly useless.
0.0,0.898,0.102,0.3832,"it also has a stock tracking app built in (also useless) and a somewhat useful application which converts all types of metrics (currency, length, area, etc)."
0.0,0.794,0.206,0.5994,"the s105 (samsung) has a beautiful big display (65,000 colors), and i can't say much about the motorolla."
0.0,0.815,0.185,0.3612,"all these phones have color screens, polymorphic tones, and are internet ready."
0.0,0.842,0.158,0.7876,"in music tones department the 6610 has 20 chords (thats number of different instruments which it can play) i think, the samsung i think have 15, i donno about the other phones but i feel the t610 has the best sounding ring tones."
0.0,0.819,0.181,0.6486,regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop.
0.263,0.508,0.229,-0.1027,i called nokia tech support and they blamed microsoft.
0.0,0.775,0.225,0.3832,oh well..  overall this is a slightly better than average phone.
0.0,0.769,0.231,0.7964,both the samsung and the sony phones offer a lot more features than this 6610.  personally i like the samsung phones better because i found myself liking the flip phones so much more.
0.0,0.726,0.274,0.5994,i think there is a good chance i will try to get a samsung flip camera phone next year.
0.0,1.0,0.0,0.0,if t-mobile does not offer such a phone most likely i will get the t610.
0.0,0.962,0.038,0.2846,"they are all free if you get a new account anyway, but stick to t-mobile if you are going to use your phone overseas because t-mobile actually allows you to unlock your simm cards so that you can buy simm cards cheap from other nations and plug into your phone when you are doing some international travelling."
0.0,0.213,0.787,0.5719,perfect phone.
0.0,0.588,0.412,0.6369,this is the best phone i have seen.
0.0,1.0,0.0,0.0,i bought 2. i bought 2 of these phones 2 months ago for myself and my girlfriend.
0.0,1.0,0.0,0.0,we got a familyplan from t-mobile which saves us tons.
0.0,0.423,0.577,0.6249,the phones are awesome.
0.0,0.687,0.313,0.8481,"we hardly ever have to charge them, get great reception (live in chicago), and the customization and applications are awesome."
0.0,1.0,0.0,0.0,here's a hint: go to nokia.com and get their pc suite and a connection cable if you dont have irda or bluetooth.
0.0,1.0,0.0,0.0,"you can do * so * much more with the pc suite, i.e."
0.0,0.804,0.196,0.765,"free ringtones from midi files, free graphics from any picture on your computer, and if you know how to program jme you can even make your own apps / games."
0.036,0.819,0.145,0.6964,"the phone's sound quality is great (turn up the volume if its too quiet, people, this thing will get loud) i dont have any complaints about this phone and the only thing that i miss from my 8290 is voice dialing."
0.0,0.594,0.406,0.6249,nokia 6610 great for games and ringtones.
0.0,0.693,0.307,0.6115,i bought this slick phone and i am very happy with it.
0.0,0.683,0.317,0.7579,"nice and small and excellent when it comes to downloading games, graphics and ringtones from www.crazycellphone.com"
0.0,1.0,0.0,0.0,nokia 6610. i just purchased this phone and i think this is the coolest phone i ever had.
0.0,0.528,0.472,0.6566,the features are really cool like the radio.
0.0,0.927,0.073,0.4588,the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it.
0.0,0.568,0.432,0.8544,"technology wise, i think this is awesome plus the speaker makes it even great!!!!"
0.0,0.283,0.717,0.7249,i love this phone!!!
0.0,1.0,0.0,0.0,why i don't can this product without a plan?
0.0,1.0,0.0,0.0,i'm live in brazil and i need very to buy this product without a plan to use in here in other operators.
0.189,0.811,0.0,-0.1027,i'm pay in auto-debit in my account.
0.0,0.648,0.352,0.7645,"please, if anyone want sell to me this cell phone in my conditions, i'm wait very happy."
0.0,0.0,1.0,0.4926,thanks!
0.0,0.561,0.439,0.3291,"excellent, but only gsm?"
0.0,1.0,0.0,0.0,"i thought this was the ultimate phone when it comes to basic features, but i was dissapointed when i saw that it was only a gsm comaptible phone."
0.0,0.766,0.234,0.3947,"as i travel quite a lot, i'd want something with gsm as well as cdma tri-band."
0.0,0.631,0.369,0.6249,"for a specific location, i still think its a great phone."
0.0,1.0,0.0,0.0,i really think.
0.0,0.791,0.209,0.4404,i think that it is a were good mobile phone and i may buy it.
0.0,0.702,0.298,0.3716,"great phone, but what did you say?"
0.0,0.542,0.458,0.9161,"this really is a great little phone; its got nice features, a beatiful screen, great ergonomics, and its tiny!"
0.0,1.0,0.0,0.0,"i waited a few years between phones, mostly because (like most i think) i didnt really need one."
0.0,0.679,0.321,0.7932,"this phone won me over, and a big seller was the size; it fits nicely into any pocket without falling out."
0.2,0.8,0.0,-0.25,"the downside though, may be a big one for you."
0.0,1.0,0.0,0.0,its quiet.
0.0,1.0,0.0,0.0,really quiet.
0.0,1.0,0.0,0.0,grandma in church quiet.
0.09,0.91,0.0,-0.4497,"i've gotten used to it (holding it in just the right realation to the ear, ducking into quieter places in bars) but when others borrow it they're shocked i can use it."
0.2,0.714,0.086,-0.6486,"so, i recomend it, but not for those that have any hearing troubles, or for those that like to talk a lot in crowded public places (which is annoying, by the way.)"
0.0,0.238,0.762,0.4927,incredibly pleased.
0.0,1.0,0.0,0.0,i bought this phone when it first came out in the summer.
0.0,1.0,0.0,0.0,"prior to my switch to t-mobile, sprint was my service provider."
0.152,0.848,0.0,-0.5267,"to say the least, i was horribly dissatisified with my service with sprint, which was why t-mobile was so fantastically refreshing."
0.0,1.0,0.0,0.0,"my past two phones were all flip phones, and i was beginning to tire of them."
0.0,0.812,0.188,0.4588,"nokia was my first nonflip phone, and i'm glad i decided to go with them."
0.0,0.809,0.191,0.3818,"first of all, my calls were loud and clear, unlike with sprint."
0.0,1.0,0.0,0.0,i could make phone calls from locations i previously could not (like my apartment).
0.0,0.687,0.313,0.4927,"the phone is small, light, and very attractive."
0.0,0.513,0.487,0.5859,the battery life is amazing.
0.0,1.0,0.0,0.0,"the color screen is a plus, as are the polyphonic ringtones."
0.0,0.849,0.151,0.3947,"i'm not one who uses web browsing, so this phone easily met and surpassed my needs."
0.0,0.642,0.358,0.4201,i highly recommend this phone to anyone.
0.0,1.0,0.0,0.0,i've yet to be dissappointed.
0.132,0.74,0.129,-0.274,"nokia 6610 (sound quality) the phone is great with very cool features &amp;#38; options, but comparing to my older motorola phone, it gets a failing grade in speaker quality."
0.137,0.863,0.0,-0.4019,"i do here a constant high-pitched distorted sound, not to mention the volume does not seem to be loud enough."
0.0,1.0,0.0,0.0,"it's going back today, &amp;#38; being replaced with the new samsung x105."
0.0,0.795,0.205,0.2023,you do take your chances with this phone.
0.0,1.0,0.0,0.0,ultimate phone for mobile life.
0.0,1.0,0.0,0.0,"i considered this phone (nokia 6610), mainly because of my sister and the features."
0.0,0.642,0.358,0.8316,"it is a great phone, if you are traveling all over the world, packed with wonderful features."
0.0,0.463,0.537,0.5399,"truly, i am quite impressed..!!"
0.0,1.0,0.0,0.0,"this is a very light phone - a little less than 3 oz, with long battery life (not as long as the new polymer technology)."
0.0,1.0,0.0,0.0,"on an average, you would charge it once a week."
0.0,0.795,0.205,0.4754,"the hands-free speakerphone is quite powerful (like the motorola phone, i used to own)."
0.0,0.417,0.583,0.6369,i simply love this feature.
0.0,0.741,0.259,0.4215,in addition it comes with a sleek and powerful headset.
0.0,0.764,0.236,0.5719,the built in fm radio is excellent for people traveling by public transport.
0.0,0.775,0.225,0.4939,"if you buy the stereo headset, you will enjoy it much more."
0.0,0.83,0.17,0.6249,the pc sync feature is superb that comes with nokia pc suite software (with data cable or infrared port or bluetooth).
0.155,0.845,0.0,-0.296,"no more hazzles of keying in all data, using the small phone keypad."
0.0,1.0,0.0,0.0,"just maintain them (phonebook, calendar and to-do list) in ms outlook or lotus notes and transfer data back and forth."
0.171,0.594,0.236,0.4131,"additionally, it has more fun stuff like more tones, wallpapers, screensaver, stop clock, alarm, java applications (chess, currency converter etc.)"
0.0,0.714,0.286,0.4215,"the mobile text messaging, chat, picture sharing etc."
0.0,0.61,0.39,0.4939,"other nicities, that you would enjoy."
0.0,0.682,0.318,0.6801,"the mms technology is very well integrated with this phone, which you will enjoy."
0.0,1.0,0.0,0.0,the built-in camera they offer these days is more of kids stuff.
